stock[index](rank),,,,,,,,,,,,,,,,,,,,,,
Y2Y,,,,,,,,,,,,,,,,,,,,,,
1,2,AAPL[0](1) IBM[10](2) ,癬翴,0.0556749,箇戳厨筍,35812.04667,繧,643235.0473,程ㄎ秆龟喷#,1,程ㄎ秆计,2461,程ㄎ秆瞷Ω计,50,程ㄎ秆キА,0.0556749,程ㄎ秆夹非畉,0,–Ω龟喷т程ㄎ秆キА计,2388.46,Τт程ㄎ秆キА计,2461
2,1,MCD[15](1) ,癬翴,0.039147543,箇戳厨筍,10377.40039,繧,265084.333,程ㄎ秆龟喷#,1,程ㄎ秆计,2898,程ㄎ秆瞷Ω计,50,程ㄎ秆キА,0.039147543,程ㄎ秆夹非畉,0,–Ω龟喷т程ㄎ秆キА计,2593.3,Τт程ㄎ秆キА计,2898
3,2,IBM[10](2) MCD[15](3) ,癬翴,0.04099858,箇戳厨筍,10258.81192,繧,250223.5929,程ㄎ秆龟喷#,2,程ㄎ秆计,1998,程ㄎ秆瞷Ω计,39,程ㄎ秆キА,0.040303983,程ㄎ秆夹非畉,0.001307883,–Ω龟喷т程ㄎ秆キА计,2377.34,Τт程ㄎ秆キА计,1998
4,5,DIS[6](3) HD[9](1) TRV[22](4) V[25](2) VZ[26](11) ,癬翴,0.072977088,箇戳厨筍,13561.7779,繧,185836.1075,程ㄎ秆龟喷#,1,程ㄎ秆计,2603,程ㄎ秆瞷Ω计,50,程ㄎ秆キА,0.072977088,程ㄎ秆夹非畉,0,–Ω龟喷т程ㄎ秆キА计,2367.38,Τт程ㄎ秆キА计,2603
5,6,BA[2](4) MMM[16](1) MRK[17](15) NKE[19](3) UNH[23](10) UTX[24](2) ,癬翴,0.093999927,箇戳厨筍,17084.95361,繧,181754.9666,程ㄎ秆龟喷#,1,程ㄎ秆计,2245,程ㄎ秆瞷Ω计,46,程ㄎ秆キА,0.093764728,程ㄎ秆夹非畉,0.000797599,–Ω龟喷т程ㄎ秆キА计,2462.18,Τт程ㄎ秆キА计,2245
6,3,AAPL[0](4) MRK[17](8) MSFT[18](1) ,癬翴,0.047927081,箇戳厨筍,12624.8851,繧,263418.6096,程ㄎ秆龟喷#,1,程ㄎ秆计,2878,程ㄎ秆瞷Ω计,50,程ㄎ秆キА,0.047927081,程ㄎ秆夹非畉,0,–Ω龟喷т程ㄎ秆キА计,2651.98,Τт程ㄎ秆キА计,2878
7,3,NKE[19](1) UNH[23](4) V[25](3) ,癬翴,0.042448296,箇戳厨筍,10076.92325,繧,237392.8803,程ㄎ秆龟喷#,1,程ㄎ秆计,1848,程ㄎ秆瞷Ω计,50,程ㄎ秆キА,0.042448296,程ㄎ秆夹非畉,0,–Ω龟喷т程ㄎ秆キА计,2177.48,Τт程ㄎ秆キА计,1848
8,5,CAT[3](2) MRK[17](5) PG[21](8) UNH[23](1) WMT[28](9) ,癬翴,0.039784224,箇戳厨筍,9801.350752,繧,246362.7486,程ㄎ秆龟喷#,3,程ㄎ秆计,2264,程ㄎ秆瞷Ω计,43,程ㄎ秆キА,0.039653917,程ㄎ秆夹非畉,0.000375606,–Ω龟喷т程ㄎ秆キА计,2292.46,Τт程ㄎ秆キА计,2264
9,8,AAPL[0](8) BA[2](3) DD[7](9) KO[14](12) MCD[15](2) MMM[16](4) UNH[23](5) V[25](1) ,癬翴,0.13828395,箇戳厨筍,16277.93859,繧,117713.8679,程ㄎ秆龟喷#,1,程ㄎ秆计,1887,程ㄎ秆瞷Ω计,50,程ㄎ秆キА,0.13828395,程ㄎ秆夹非畉,0,–Ω龟喷т程ㄎ秆キА计,2221.64,Τт程ㄎ秆キА计,1887
10,2,MRK[17](3) MSFT[18](1) ,癬翴,0.033523711,箇戳厨筍,12837.22186,繧,382929.6188,程ㄎ秆龟喷#,1,程ㄎ秆计,2288,程ㄎ秆瞷Ω计,50,程ㄎ秆キА,0.033523711,程ㄎ秆夹非畉,0,–Ω龟喷т程ㄎ秆キА计,2284.6,Τт程ㄎ秆キА计,2288
キА郎计,3.7,,キА続莱,0.06047653,キА箇戳厨筍,14871.331,キА繧,277395.1773,,,キА程ㄎ秆计,2337,,,,,,,,,,
Y2H,,,,,,,,,,,,,,,,,,,,,,
1,2,AAPL[0](1) IBM[10](2) ,癬翴,0.0556749,箇戳厨筍,35812.04667,繧,643235.0473,程ㄎ秆龟喷#,1,程ㄎ秆计,2461,程ㄎ秆瞷Ω计,50,程ㄎ秆キА,0.0556749,程ㄎ秆夹非畉,0,–Ω龟喷т程ㄎ秆キА计,2388.46,Τт程ㄎ秆キА计,2461
2,3,AAPL[0](1) MCD[15](14) UNH[23](19) ,癬翴,0.05533651,箇戳厨筍,18176.66037,繧,328475.0063,程ㄎ秆龟喷#,1,程ㄎ秆计,2517,程ㄎ秆瞷Ω计,50,程ㄎ秆キА,0.05533651,程ㄎ秆夹非畉,0,–Ω龟喷т程ㄎ秆キА计,2247.5,Τт程ㄎ秆キА计,2517
