代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,10504519.199999999254942
真實報酬,504519.199999999254942

夏普值報酬,0.041751920000000
夏普值風險,0.014627440649447
夏普值,2.854355796109743

二次趨勢線,576.644537152856969 x^2 + 15351.897740397476809 x + 10000000.000000000000000
二次平均預期報酬,26884.788483454613015
風險,8021.842730164028580
二次平均趨勢值,3.351447963740481
一次趨勢線,23779.779437246936141 x + 10000000.000000000000000
一次預期報酬,23779.779437246936141
一次風險,26034.028446682499634
一次趨勢值,0.913411440951129
找到最佳解世代,1841
找到最佳解實驗#,39
找到最佳解次數,1

stock[index](rank)
投資組合檔數,10
AAPL[0](7),BA[2](8),CSCO[4](1),GS[8](23),IBM[10](25),KO[14](3),PFE[20](14),PG[21](20),TRV[22](10),V[25](12),
Stock#,AAPL[0](7),BA[2](8),CSCO[4](1),GS[8](23),IBM[10](25),KO[14](3),PFE[20](14),PG[21](20),TRV[22](10),V[25](12),
張數,9140,7934,40683,5240,6084,23917,33123,11444,10005,16559,
分配資金,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,
剩餘資金,84.000000000000000,77.979999999981374,11.860000000102445,50.799999999930151,33.759999999892898,30.229999999981374,16.630000000004657,23.280000000027940,0.250000000000000,1.989999999990687,
FS( 1 ),1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,10000000.000000000000000
FS( 2 ),992688.000000000000000,998492.540000000037253,1012204.900000000023283,997065.599999999976717,989596.359999999869615,1000239.170000000041910,1002981.070000000065193,1014419.440000000060536,1011805.899999999906868,1005795.650000000023283,10025288.630000000819564
FS( 3 ),995064.400000000023283,985639.459999999962747,1023189.310000000055879,994812.399999999906868,984546.639999999897555,1011958.500000000000000,995031.549999999930151,1018539.280000000027940,1015407.699999999953434,1032952.410000000032596,10057141.650000000372529
FS( 4 ),993602.000000000000000,988495.699999999953434,1027664.440000000176951,1000890.799999999930151,982356.399999999906868,1011480.159999999916181,995031.549999999930151,1017394.880000000121072,1019609.799999999930151,1035270.670000000041910,10071796.400000000372529
FS( 5 ),996435.400000000023283,987464.280000000027940,1030512.250000000000000,999371.199999999953434,986067.639999999897555,1012197.670000000041910,991056.790000000037253,1020027.000000000000000,1024212.100000000093132,1045040.479999999981374,10092384.810000000521541
FS( 6 ),994790.199999999953434,988971.739999999990687,1023189.310000000055879,1005082.800000000046566,994706.919999999925494,1013871.859999999986030,1000331.229999999981374,1023689.080000000074506,1030415.199999999953434,1035767.439999999944121,10110815.779999999329448
FS( 7 ),1002742.000000000000000,994684.219999999972060,1023189.310000000055879,1005501.999999999883585,993550.959999999962747,1016741.899999999906868,1004305.989999999990687,1026206.760000000009313,1029914.949999999953434,1033780.359999999986030,10130618.449999999254942
FS( 8 ),1016909.000000000000000,998730.560000000055879,1021561.990000000107102,996594.000000000000000,985155.039999999804422,1021525.300000000046566,1007618.290000000037253,1024032.400000000023283,1031115.550000000046566,1043053.400000000023283,10146295.530000001192093
FS( 9 ),1031258.799999999930151,1019835.000000000000000,1044751.300000000046566,996908.400000000023283,990448.119999999878928,1023438.659999999916181,1007618.290000000037253,1013961.679999999934807,1032816.400000000023283,1038748.059999999939464,10199784.709999999031425
