代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,12626932.079999998211861
真實報酬,2626932.079999998211861

夏普值報酬,0.253993208000000
夏普值風險,0.076862952613427
夏普值,3.304494549896216

二次趨勢線,83.784455675689316 x^2 + 13601.177943239619708 x + 10000000.000000000000000
二次平均預期報酬,24074.234902700791281
風險,83553.088085166891688
二次平均趨勢值,0.288131000953089
一次趨勢線,21424.425310548002017 x + 10000000.000000000000000
一次預期報酬,21424.425310548002017
一次風險,167765.920614367438247
一次趨勢值,0.127704275290778
找到最佳解世代,1933
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,10
AXP[1](4),BA[2](2),HD[9](12),JNJ[12](1),JPM[13](19),MSFT[18](11),NKE[19](8),PG[21](20),VZ[26](16),WBA[27](6),
Stock#,AXP[1](4),BA[2](2),HD[9](12),JNJ[12](1),JPM[13](19),MSFT[18](11),NKE[19](8),PG[21](20),VZ[26](16),WBA[27](6),
張數,17860,13509,15389,14357,24503,37835,41000,14371,22675,29171,
分配資金,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,
剩餘資金,18.599999999976717,63.820000000065193,22.779999999911524,34.949999999953434,32.569999999948777,20.949999999953434,10.000000000000000,65.820000000065193,32.500000000000000,18.119999999995343,
FS( 1 ),1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,1000000.000000000000000,10000000.000000000000000
FS( 2 ),997321.000000000000000,1000405.270000000018626,988612.139999999781139,1003014.969999999972060,994119.279999999911524,997729.900000000023283,1001230.000000000116415,996119.830000000074506,990249.750000000000000,999708.290000000037253,9968510.429999999701977
FS( 3 ),1007322.599999999976717,997973.650000000139698,985226.559999999823049,1004594.239999999990687,1009556.170000000041910,1009080.400000000023283,1001230.000000000116415,997556.930000000051223,1000000.000000000000000,1037630.589999999967404,10050171.140000000596046
FS( 4 ),1002321.799999999930151,999459.640000000130385,990151.039999999920838,1005742.799999999930151,1016171.979999999864958,1011350.500000000000000,1009020.000000000000000,1005317.270000000135042,1007936.250000000116415,1045798.470000000088476,10093269.750000001862645
FS( 5 ),1011073.199999999953434,1008375.580000000074506,991843.829999999958090,1011485.599999999976717,1042880.250000000000000,1001135.049999999930151,1010659.999999999883585,1010203.410000000149012,1007029.249999999883585,1053091.220000000204891,10147777.390000000596046
FS( 6 ),1013573.599999999976717,1020398.590000000083819,970145.339999999850988,1013639.149999999906868,1036754.500000000000000,1019295.849999999976717,1005330.000000000000000,1009197.440000000060536,998412.750000000000000,1060383.970000000204891,10147131.189999999478459
FS( 7 ),1019110.200000000069849,1024316.199999999953434,967836.989999999874271,1020817.649999999906868,1044840.489999999990687,1033673.149999999906868,1018860.000000000116415,1015520.680000000051223,1007709.500000000000000,1069135.270000000018626,10221820.129999998956919
FS( 8 ),1030004.800000000046566,1019588.050000000046566,968452.549999999930151,1018807.669999999809079,1048025.880000000004657,1030646.349999999860302,1016810.000000000000000,1016957.780000000144355,1015645.750000000000000,1069718.689999999944121,10234657.519999999552965
FS( 9 ),1030897.799999999930151,1004052.699999999953434,960450.269999999902211,1015792.699999999953434,1048270.910000000032596,1025727.799999999930151,997539.999999999883585,1007904.050000000046566,1009523.500000000116415,1065051.330000000074506,10165211.060000000521541
