stock[index](rank),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y2Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,AAPL[0](1) MRK[17](6) V[25](5) ,二次加權趨勢值,0.072336111,二次加權預期報酬,38396.93168,風險,530812.7718,一次預期報酬,24111.63864,一次風險,872143.6556,一次趨勢值,0.027646407,最佳解實驗#,1,最佳解世代數,2938,最佳解出現次數,50,最佳解平均,0.072336111,最佳解標準差,0,每次實驗找到最佳解平均世代數,2304,有找到最佳解平均世代數,2938,,,
2,1,KO[14](1) ,二次加權趨勢值,0.07382707,二次加權預期報酬,15411.81929,風險,208755.6674,一次預期報酬,1356.374603,一次風險,712155.3769,一次趨勢值,0.001904605,最佳解實驗#,4,最佳解世代數,1650,最佳解出現次數,7,最佳解平均,0.068182972,最佳解標準差,0.002277243,每次實驗找到最佳解平均世代數,2276,有找到最佳解平均世代數,1650,,,
3,1,MCD[15](1) ,二次加權趨勢值,0.060455844,二次加權預期報酬,15745.27477,風險,260442.5598,一次預期報酬,8970.269047,一次風險,418976.7411,一次趨勢值,0.021409945,最佳解實驗#,1,最佳解世代數,2461,最佳解出現次數,50,最佳解平均,0.060455844,最佳解標準差,0,每次實驗找到最佳解平均世代數,2159,有找到最佳解平均世代數,2461,3,**有二次加權趨勢值為負的股票,MCD 
4,4,HD[9](3) TRV[22](1) V[25](2) WMT[28](9) ,二次加權趨勢值,0.080382701,二次加權預期報酬,15350.75228,風險,190970.844,一次預期報酬,14010.98158,一次風險,201533.123,一次趨勢值,0.069521979,最佳解實驗#,1,最佳解世代數,2662,最佳解出現次數,50,最佳解平均,0.080382701,最佳解標準差,0,每次實驗找到最佳解平均世代數,2184,有找到最佳解平均世代數,2662,4,**有二次加權趨勢值為負的股票,TRV V WMT 
5,5,BA[2](1) DD[7](4) MMM[16](3) NKE[19](2) UNH[23](10) ,二次加權趨勢值,0.113436409,二次加權預期報酬,21850.16086,風險,192620.351,一次預期報酬,17650.17456,一次風險,280172.4146,一次趨勢值,0.062997546,最佳解實驗#,1,最佳解世代數,2886,最佳解出現次數,50,最佳解平均,0.113436409,最佳解標準差,0,每次實驗找到最佳解平均世代數,2400,有找到最佳解平均世代數,2886,,,
6,4,CSCO[4](14) HD[9](1) NKE[19](2) PG[21](4) ,二次加權趨勢值,0.09398002,二次加權預期報酬,14793.36308,風險,157409.6609,一次預期報酬,5400.255937,一次風險,481477.4604,一次趨勢值,0.01121601,最佳解實驗#,1,最佳解世代數,2073,最佳解出現次數,36,最佳解平均,0.093968913,最佳解標準差,1.78E-05,每次實驗找到最佳解平均世代數,2267,有找到最佳解平均世代數,2073,,,
7,2,MCD[15](2) NKE[19](1) ,二次加權趨勢值,0.060835805,二次加權預期報酬,17732.81892,風險,291486.5511,一次預期報酬,10324.67015,一次風險,462328.9904,一次趨勢值,0.022331868,最佳解實驗#,1,最佳解世代數,1543,最佳解出現次數,50,最佳解平均,0.060835805,最佳解標準差,0,每次實驗找到最佳解平均世代數,2170,有找到最佳解平均世代數,1543,7,**有二次加權趨勢值為負的股票,MCD NKE 
8,4,GS[8](1) JPM[13](2) MSFT[18](3) PG[21](18) ,二次加權趨勢值,0.057752681,二次加權預期報酬,16433.40682,風險,284547.9451,一次預期報酬,3416.012608,一次風險,691814.3424,一次趨勢值,0.004937759,最佳解實驗#,1,最佳解世代數,1945,最佳解出現次數,50,最佳解平均,0.057752681,最佳解標準差,0,每次實驗找到最佳解平均世代數,2052,有找到最佳解平均世代數,1945,8,**有二次加權趨勢值為負的股票,PG 
9,9,AXP[1](6) BA[2](2) CAT[3](1) CVX[5](10) MCD[15](7) MSFT[18](5) PFE[20](17) UNH[23](3) WMT[28](8) ,二次加權趨勢值,0.198926184,二次加權預期報酬,20376.64647,風險,102433.2042,一次預期報酬,13086.74431,一次風險,366350.8863,一次趨勢值,0.035721885,最佳解實驗#,1,最佳解世代數,1883,最佳解出現次數,50,最佳解平均,0.198926184,最佳解標準差,0,每次實驗找到最佳解平均世代數,2190,有找到最佳解平均世代數,1883,9,**有二次加權趨勢值為負的股票,WMT 
10,3,MCD[15](5) MRK[17](1) PG[21](2) ,二次加權趨勢值,0.056958778,二次加權預期報酬,15244.1766,風險,267635.2473,一次預期報酬,2179.343681,一次風險,684841.8223,一次趨勢值,0.003182258,最佳解實驗#,1,最佳解世代數,2007,最佳解出現次數,50,最佳解平均,0.056958778,最佳解標準差,0,每次實驗找到最佳解平均世代數,2078,有找到最佳解平均世代數,2007,10,**有二次加權趨勢值為負的股票,MRK PG 
