1,2,AAPL[0](2) GS[8](1) ,二次平均趨勢值,0.050521200123328,二次平均預期報酬,35838.845024587273656,風險,709382.297671083244495,一次預期報酬,15519.650947620933948,一次風險,893476.414616388035938,一次趨勢值,0.017369961527506,最佳解實驗#,1,最佳解世代數,2224,最佳解出現次數,50,最佳解平均,0.050521200123328,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2127.000000000000000,有找到最佳解平均世代數,2224.000000000000000,1,**有二次平均趨勢值為負的股票,GS 
2,3,AAPL[0](4) MSFT[18](1) PFE[20](20) ,二次平均趨勢值,0.233172253412418,二次平均預期報酬,33865.530627492749773,風險,145238.252544542250689,一次預期報酬,31429.239779715047916,一次風險,160077.225757635664195,一次趨勢值,0.196337983938455,最佳解實驗#,1,最佳解世代數,2797,最佳解出現次數,50,最佳解平均,0.233172253412418,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2269.000000000000000,有找到最佳解平均世代數,2797.000000000000000
3,3,JPM[13](5) KO[14](15) WBA[27](2) ,二次平均趨勢值,0.224400121378428,二次平均預期報酬,33277.529371539581916,風險,148295.505221320083365,一次預期報酬,32211.276172629695793,一次風險,151286.671890542609617,一次趨勢值,0.212915491960421,最佳解實驗#,2,最佳解世代數,2519,最佳解出現次數,7,最佳解平均,0.220919439316871,最佳解標準差,0.001406908843028,每次實驗找到最佳解平均世代數,2123.000000000000000,有找到最佳解平均世代數,2519.000000000000000,3,**有二次平均趨勢值為負的股票,WBA 
4,4,JNJ[12](8) MSFT[18](1) V[25](2) VZ[26](10) ,二次平均趨勢值,0.374356525195834,二次平均預期報酬,29371.522403453953302,風險,78458.689582314720610,一次預期報酬,28858.518608452599437,一次風險,79769.659571326847072,一次趨勢值,0.361773119799370,最佳解實驗#,1,最佳解世代數,1718,最佳解出現次數,50,最佳解平均,0.374356525195834,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2024.000000000000000,有找到最佳解平均世代數,1718.000000000000000,4,**有二次平均趨勢值為負的股票,VZ 
5,4,BA[2](2) HD[9](4) MCD[15](5) TRV[22](7) ,二次平均趨勢值,0.235492506711586,二次平均預期報酬,28079.748939381737728,風險,119238.396717954645283,一次預期報酬,22068.954942668104195,一次風險,200098.870080455293646,一次趨勢值,0.110290252682560,最佳解實驗#,1,最佳解世代數,1929,最佳解出現次數,50,最佳解平均,0.235492506711587,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2116.000000000000000,有找到最佳解平均世代數,1929.000000000000000,5,**有二次平均趨勢值為負的股票,TRV 
6,1,AAPL[0](1) ,二次平均趨勢值,0.038670691756783,二次平均預期報酬,15815.823564277374317,風險,408987.345345409994479,一次預期報酬,21755.607969277250959,一次風險,440681.985567964031361,一次趨勢值,0.049368044716505,最佳解實驗#,1,最佳解世代數,2552,最佳解出現次數,50,最佳解平均,0.038670691756783,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2272.000000000000000,有找到最佳解平均世代數,2552.000000000000000
7,2,MCD[15](4) VZ[26](1) ,二次平均趨勢值,0.265379263359795,二次平均預期報酬,27867.798111845480889,風險,105011.212100860298960,一次預期報酬,30463.344756708396744,一次風險,127817.616171398301958,一次趨勢值,0.238334477431173,最佳解實驗#,1,最佳解世代數,1986,最佳解出現次數,50,最佳解平均,0.265379263359795,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2033.000000000000000,有找到最佳解平均世代數,1986.000000000000000,7,**有二次平均趨勢值為負的股票,VZ 
8,3,CAT[3](2) DIS[6](5) KO[14](1) ,二次平均趨勢值,0.290072683554401,二次平均預期報酬,24276.569751365561388,風險,83691.333681934585911,一次預期報酬,23930.771903734344960,一次風險,84252.531943839028827,一次趨勢值,0.284036234301968,最佳解實驗#,1,最佳解世代數,2301,最佳解出現次數,50,最佳解平均,0.290072683554401,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2384.000000000000000,有找到最佳解平均世代數,2301.000000000000000
9,2,CVX[5](2) PFE[20](1) ,二次平均趨勢值,0.227139821567015,二次平均預期報酬,25173.235156580616604,風險,110827.044693937627017,一次預期報酬,24344.296088970811979,一次風險,113094.170682573603699,一次趨勢值,0.215256860208109,最佳解實驗#,1,最佳解世代數,2610,最佳解出現次數,50,最佳解平均,0.227139821567015,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2080.000000000000000,有找到最佳解平均世代數,2610.000000000000000,9,**有二次平均趨勢值為負的股票,PFE 
10,2,JNJ[12](2) MCD[15](1) ,二次平均趨勢值,0.139413513136838,二次平均預期報酬,15211.407878503358006,風險,109109.996127656049794,一次預期報酬,20717.769951373265940,一次風險,187211.696611963852774,一次趨勢值,0.110664933475365,最佳解實驗#,1,最佳解世代數,1924,最佳解出現次數,50,最佳解平均,0.139413513136838,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2012.000000000000000,有找到最佳解平均世代數,1924.000000000000000,10,**有二次平均趨勢值為負的股票,JNJ MCD 
