1,4,JNJ[12](4) MSFT[18](3) V[25](2) VZ[26](1) ,二次加權趨勢值,0.382614265792621,二次加權預期報酬,30019.413909588518436,風險,78458.689582314720610,一次預期報酬,28858.518608452599437,一次風險,79769.659571326847072,一次趨勢值,0.361773119799370,最佳解實驗#,1,最佳解世代數,2023,最佳解出現次數,50,最佳解平均,0.382614265792622,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2030.000000000000000,有找到最佳解平均世代數,2023.000000000000000,1,**有二次加權趨勢值為負的股票,V VZ 
2,3,DIS[6](2) MCD[15](7) NKE[19](1) ,二次加權趨勢值,0.388273603269911,二次加權預期報酬,36996.387229314408614,風險,95284.322492549530580,一次預期報酬,8120.490609820591089,一次風險,354675.820569320174400,一次趨勢值,0.022895529209704,最佳解實驗#,1,最佳解世代數,2096,最佳解出現次數,50,最佳解平均,0.388273603269911,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2070.000000000000000,有找到最佳解平均世代數,2096.000000000000000
3,1,MRK[17](1) ,二次加權趨勢值,0.062286856418156,二次加權預期報酬,13134.075400374731544,風險,210864.316416942543583,一次預期報酬,-20253.515809547232493,一次風險,459107.361311544664204,一次趨勢值,-9298538200.602882385253906,最佳解實驗#,1,最佳解世代數,2123,最佳解出現次數,50,最佳解平均,0.062286856418156,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2180.000000000000000,有找到最佳解平均世代數,2123.000000000000000,3,**有二次加權趨勢值為負的股票,MRK 
4,2,MCD[15](5) VZ[26](1) ,二次加權趨勢值,0.234163434204038,二次加權預期報酬,24589.786055466116522,風險,105011.212100860298960,一次預期報酬,30463.344756708396744,一次風險,127817.616171398301958,一次趨勢值,0.238334477431173,最佳解實驗#,1,最佳解世代數,2377,最佳解出現次數,50,最佳解平均,0.234163434204038,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2123.000000000000000,有找到最佳解平均世代數,2377.000000000000000,4,**有二次加權趨勢值為負的股票,VZ 
5,3,CAT[3](1) KO[14](2) VZ[26](5) ,二次加權趨勢值,0.320452727310058,二次加權預期報酬,30212.963705740501609,風險,94282.123792029990000,一次預期報酬,17412.268270684257004,一次風險,184688.583986473764526,一次趨勢值,0.094279071802075,最佳解實驗#,1,最佳解世代數,2269,最佳解出現次數,50,最佳解平均,0.320452727310057,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2184.000000000000000,有找到最佳解平均世代數,2269.000000000000000,5,**有二次加權趨勢值為負的股票,VZ 
6,2,CVX[5](1) PFE[20](2) ,二次加權趨勢值,0.236569674536699,二次加權預期報酬,26218.317893109069701,風險,110827.044693937627017,一次預期報酬,24344.296088970811979,一次風險,113094.170682573603699,一次趨勢值,0.215256860208109,最佳解實驗#,1,最佳解世代數,1835,最佳解出現次數,50,最佳解平均,0.236569674536700,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2066.000000000000000,有找到最佳解平均世代數,1835.000000000000000,6,**有二次加權趨勢值為負的股票,PFE 
7,1,MCD[15](1) ,二次加權趨勢值,0.114422172985833,二次加權預期報酬,13736.763326003847396,風險,120053.333786141884048,一次預期報酬,16262.230429790050039,一次風險,123953.161339177109767,一次趨勢值,0.131196576626966,最佳解實驗#,1,最佳解世代數,2781,最佳解出現次數,50,最佳解平均,0.114422172985833,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2285.000000000000000,有找到最佳解平均世代數,2781.000000000000000,7,**有二次加權趨勢值為負的股票,MCD 
8,2,V[25](2) VZ[26](1) ,二次加權趨勢值,0.055244470535274,二次加權預期報酬,11138.352788999940458,風險,201619.323727396491449,一次預期報酬,-7232.371657088529901,一次風險,304294.795309454959352,一次趨勢值,-2200773052.995657920837402,最佳解實驗#,1,最佳解世代數,2271,最佳解出現次數,50,最佳解平均,0.055244470535274,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2148.000000000000000,有找到最佳解平均世代數,2271.000000000000000,8,**有二次加權趨勢值為負的股票,V VZ 
9,3,HD[9](2) MCD[15](1) MRK[17](3) ,二次加權趨勢值,0.149977862912454,二次加權預期報酬,29823.028089844214264,風險,198849.533595852379221,一次預期報酬,37352.824128116793872,一次風險,219089.813919159088982,一次趨勢值,0.170490920869098,最佳解實驗#,1,最佳解世代數,2032,最佳解出現次數,50,最佳解平均,0.149977862912454,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,1961.000000000000000,有找到最佳解平均世代數,2032.000000000000000
10,6,AAPL[0](1) HD[9](2) IBM[10](7) JPM[13](3) KO[14](4) UNH[23](15) ,二次加權趨勢值,0.545054573173207,二次加權預期報酬,42719.495320396199531,風險,78376.546905553375836,一次預期報酬,30073.527536221201444,一次風險,171054.316142700379714,一次趨勢值,0.175812737230978,最佳解實驗#,1,最佳解世代數,1955,最佳解出現次數,50,最佳解平均,0.545054573173207,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2075.000000000000000,有找到最佳解平均世代數,1955.000000000000000,10,**有二次加權趨勢值為負的股票,UNH 
11,3,MRK[17](6) VZ[26](2) WMT[28](1) ,二次加權趨勢值,0.347770056082454,二次加權預期報酬,28421.123017339239595,風險,81723.893475753371604,一次預期報酬,11909.526060883006721,一次風險,217612.273955040174769,一次趨勢值,0.054728190852615,最佳解實驗#,1,最佳解世代數,2187,最佳解出現次數,50,最佳解平均,0.347770056082453,最佳解標準差,0.000000000000000,每次實驗找到最佳解平均世代數,2360.000000000000000,有找到最佳解平均世代數,2187.000000000000000,11,**有二次加權趨勢值為負的股票,MRK VZ WMT 
