代數,10000
粒子數,10
旋轉角度,0.0004
實驗次數,50

初始資金,10000000.000000000000000
最後資金,13118027.039999999105930
真實報酬,3118027.039999999105930

夏普值報酬,0.303102704000000
夏普值風險,0.088866010141268
夏普值,3.410783307567941

預期報酬,13599.382447583755493
風險,358066.481851714779623
趨勢值,0.037980048781041
找到最佳解世代,2265
找到最佳解實驗#,1
找到最佳解次數,50

stock[index](rank)
投資組合檔數,2
AAPL[0](1),MCD[15](3),
20100527,5390228.039999999105930,5035971.200000000186265,10426199.239999998360872
20100528,5466188.459999999962747,5011241.000000000931323,10477429.460000000894070
20100601,5549595.979999999515712,4973021.600000000558794,10522617.580000000074506
20100602,5616619.879999999888241,5078687.000000000000000,10695306.879999998956919
20100603,5598746.839999999850988,5084682.200000000186265,10683429.039999999105930
20100604,5446826.000000000000000,4998501.200000000186265,10445327.199999999254942
20100607,5339587.759999999776483,5002248.200000000186265,10341835.960000000894070
20100608,5305331.099999999627471,5124400.399999999441206,10429731.500000000000000
20100609,5174262.139999999664724,5115407.600000000558794,10289669.740000000223517
20100610,5330651.239999999292195,5198591.000000000931323,10529242.240000000223517
20100611,5394696.299999999813735,5211330.800000000745058,10606027.100000001490116
20100614,5411079.919999998994172,5193345.200000000186265,10604425.119999999180436
20100615,5525765.259999999776483,5275779.200000000186265,10801544.460000000894070
20100616,5686622.619999999180436,5267535.800000000745058,10954158.419999999925494
20100617,5784924.339999999850988,5249550.200000000186265,11034474.539999999105930
20100618,5831096.359999999403954,5236810.399999999441206,11067906.759999997913837
20100621,5749178.259999999776483,5239808.000000000000000,10988986.259999999776483
20100622,5826628.099999999627471,5143884.799999999813735,10970512.899999998509884
20100623,5765561.879999999888241,5143135.399999999441206,10908697.279999999329448
20100624,5723858.119999999180436,5075689.400000000372529,10799547.519999999552965
20100625,5674707.259999999776483,5052458.000000000000000,10727165.259999999776483
20100628,5708963.919999998994172,5045713.400000000372529,10754677.320000000298023
20100629,5451294.259999999776483,4980515.599999999627471,10431809.859999999403954
20100630,5351503.119999999180436,4936301.000000000931323,10287804.120000001043081
20100701,5287458.059999999590218,4999250.599999999627471,10286708.660000000149012
20100702,5254690.819999999366701,4956534.799999999813735,10211225.619999999180436
20100706,5290436.900000000372529,4954286.600000000558794,10244723.500000000000000
20100707,5503423.959999999962747,5044214.600000000558794,10547638.560000000521541
20100708,5491508.599999999627471,5172362.000000000000000,10663870.599999999627471
20100709,5524275.839999999850988,5187350.000000000000000,10711625.839999999850988
20100712,5475124.979999999515712,5241306.799999999813735,10716431.779999999329448
20100713,5357460.799999999813735,5308752.800000000745058,10666213.600000001490116
20100714,5376823.259999999776483,5313249.200000000186265,10690072.460000000894070
20100715,5350013.700000000186265,5345473.400000000372529,10695487.100000001490116
20100716,5317246.459999999962747,5241306.799999999813735,10558553.259999999776483
20100719,5224902.419999998994172,5239058.599999999627471,10463961.019999999552965
20100720,5358950.219999998807907,5311001.000000000931323,10669951.219999998807907
20100721,5409590.500000000000000,5254046.600000000558794,10663637.100000001490116
20100722,5510871.059999999590218,5350719.200000000186265,10861590.259999999776483
20100723,5530233.519999999552965,5238309.200000000186265,10768542.719999998807907
20100726,5516828.739999999292195,5311001.000000000931323,10827829.740000000223517
20100727,5619598.719999998807907,5275779.200000000186265,10895377.919999998062849
20100728,5552574.819999999366701,5228567.000000000000000,10781141.820000000298023
20100729,5491508.599999999627471,5199340.399999999441206,10690849.000000000000000
20100730,5473635.559999999590218,5225569.400000000372529,10699204.960000000894070
20100802,5571937.279999999329448,5264538.200000000186265,10836475.480000000447035
20100803,5573426.700000000186265,5279526.200000000186265,10852952.900000000372529
20100804,5595768.000000000000000,5297511.799999999813735,10893279.800000000745058
20100805,5568958.439999999478459,5279526.200000000186265,10848484.640000000596046
20100806,5534701.779999999329448,5376198.799999999813735,10910900.579999998211861
20100809,5568958.439999999478459,5464628.000000000000000,11033586.439999999478459
20100810,5519807.580000000074506,5458632.800000000745058,10978440.380000000819564
20100811,5323204.139999999664724,5363459.000000000000000,10686663.140000000596046
20100812,5357460.799999999813735,5400179.600000000558794,10757640.400000000372529
20100813,5300862.839999999850988,5387439.799999999813735,10688302.640000000596046
20100816,5269585.019999999552965,5379945.800000000745058,10649530.820000000298023
20100817,5361929.059999999590218,5487110.000000000000000,10849039.059999998658895
20100818,5384270.359999999403954,5489358.200000000186265,10873628.559999998658895
20100819,5317246.459999999962747,5468375.000000000000000,10785621.460000000894070
20100820,5311288.779999999329448,5476618.400000000372529,10787907.179999999701977
20100823,5229370.679999999701977,5496102.800000000745058,10725473.480000000447035
20100824,5105748.819999999366701,5449640.000000000000000,10555388.820000000298023
20100825,5168304.459999999962747,5484861.799999999813735,10653166.259999999776483
20100826,5113195.919999998994172,5482613.599999999627471,10595809.519999999552965
20100827,5141494.900000000372529,5544813.799999999813735,10686308.699999999254942
20100830,5159367.939999999478459,5451138.799999999813735,10610506.739999998360872
20100831,5172772.719999998807907,5475119.600000000558794,10647892.320000000298023
20100901,5326182.979999999515712,5586030.800000000745058,10912213.780000001192093
20100902,5364907.900000000372529,5622002.000000000000000,10986909.900000000372529
20100903,5506402.799999999813735,5627247.800000000745058,11133650.600000001490116
20100907,5485550.919999998994172,5680455.200000000186265,11166006.119999999180436
20100908,5594278.580000000074506,5701438.400000000372529,11295716.980000000447035
20100909,5597257.419999998994172,5573291.000000000931323,11170548.419999999925494
20100910,5604704.519999999552965,5621252.600000000558794,11225957.120000001043081
20100913,5682154.359999999403954,5588279.000000000000000,11270433.359999999403954
20100914,5703006.239999999292195,5541066.799999999813735,11244073.039999999105930
20100915,5749178.259999999776483,5598770.599999999627471,11347948.859999999403954
20100916,5884715.479999999515712,5605515.200000000186265,11490230.679999999701977
20100917,5859395.339999999850988,5569544.000000000000000,11428939.339999999850988
20100920,6026210.379999999888241,5628746.600000000558794,11654956.980000000447035
20100921,6038125.739999999292195,5658722.600000000558794,11696848.339999999850988
20100922,6123022.679999999701977,5630245.399999999441206,11753268.079999998211861
20100923,6146853.400000000372529,5593524.799999999813735,11740378.199999999254942
20100924,6219834.979999999515712,5627997.200000000186265,11847832.179999999701977
20100927,6194514.839999999850988,5602517.600000000558794,11797032.440000001341105
20100928,6103660.219999998807907,5592775.399999999441206,11696435.619999997317791
20100929,6114086.159999999217689,5579286.200000000186265,11693372.359999999403954
20100930,6038125.739999999292195,5583782.600000000558794,11621908.339999999850988
20101001,6011316.179999999701977,5614508.000000000000000,11625824.179999999701977
20101004,5929398.080000000074506,5616756.200000000186265,11546154.280000001192093
20101005,6148342.819999999366701,5681954.000000000000000,11830296.820000000298023
20101006,6133448.619999999180436,5650479.200000000186265,11783927.820000000298023
20101007,6154300.500000000000000,5684951.600000000558794,11839252.100000001490116
20101008,6257070.479999999515712,5702937.200000000186265,11960007.679999999701977
20101011,6283880.039999999105930,5664717.800000000745058,11948597.839999999850988
20101012,6352393.359999999403954,5663968.400000000372529,12016361.759999999776483
20101013,6386650.019999999552965,5676708.200000000186265,12063358.219999998807907
20101014,6432822.039999999105930,5773380.800000000745058,12206202.839999999850988
20101015,6696449.379999999888241,5806354.400000000372529,12502803.780000001192093
20101018,6766452.119999999180436,5794364.000000000000000,12560816.119999999180436
20101019,6584742.879999999888241,5769633.799999999813735,12354376.679999999701977
20101020,6607084.179999999701977,5801108.599999999627471,12408192.779999999329448
20101021,6586232.299999999813735,5878296.799999999813735,12464529.099999999627471
20101022,6541549.700000000186265,5886540.200000000186265,12428089.900000000372529
20101025,6571338.099999999627471,5897781.200000000186265,12469119.300000000745058
20101026,6554954.479999999515712,5902277.600000000558794,12457232.080000000074506
20101027,6550486.219999998807907,5806354.400000000372529,12356840.619999999180436
20101028,6495377.679999999701977,5806354.400000000372529,12301732.080000000074506
20101029,6404523.059999999590218,5828087.000000000000000,12232610.059999998658895
20101101,6471546.959999999962747,5836330.399999999441206,12307877.359999999403954
20101102,6581764.039999999105930,5875299.200000000186265,12457063.239999998360872
20101103,6656235.039999999105930,5882793.200000000186265,12539028.239999998360872
20101104,6772409.799999999813735,5933752.400000000372529,12706162.199999999254942
20101105,6747089.659999999217689,5942745.200000000186265,12689834.859999999403954
20101108,6779856.900000000372529,5943494.600000000558794,12723351.500000000000000
20101109,6724748.359999999403954,5927757.200000000186265,12652505.559999998658895
20101110,6766452.119999999180436,5957733.200000000186265,12724185.320000000298023
20101111,6738153.139999999664724,5972721.200000000186265,12710874.339999999850988
20101112,6553465.059999999590218,5909022.200000000186265,12462487.259999999776483
20101115,6532613.179999999701977,5925509.000000000000000,12458122.179999999701977
20101116,6416438.419999998994172,5801858.000000000000000,12218296.419999998062849
20101117,6394097.119999999180436,5873051.000000000931323,12267148.120000001043081
20101118,6562401.580000000074506,5921762.000000000000000,12484163.580000000074506
20101119,6526655.500000000000000,5968224.799999999813735,12494880.300000000745058
20101122,6668150.400000000372529,5959232.000000000000000,12627382.400000000372529
20101123,6568359.259999999776483,5921012.600000000558794,12489371.859999999403954
20101124,6697938.799999999813735,5956234.400000000372529,12654173.199999999254942
20101126,6702407.059999999590218,5885790.800000000745058,12588197.859999999403954
20101129,6742621.400000000372529,5864807.600000000558794,12607429.000000000000000
20101130,6620488.959999999962747,5867805.200000000186265,12488294.160000000149012
20101201,6732195.459999999962747,5941995.800000000745058,12674191.260000001639128
20101202,6769430.959999999962747,5948740.399999999441206,12718171.359999999403954
20101203,6754536.759999999776483,5977217.600000000558794,12731754.359999999403954
20101206,6812624.139999999664724,5963728.400000000372529,12776352.539999999105930
20101207,6770920.379999999888241,6020682.800000000745058,12791603.179999999701977
20101208,6830497.179999999701977,5900778.799999999813735,12731275.980000000447035
20101209,6803687.619999999180436,5816096.600000000558794,12619784.219999998807907
20101210,6820071.239999999292195,5812349.600000000558794,12632420.839999999850988
20101213,6843901.959999999962747,5778626.600000000558794,12622528.560000000521541
20101214,6815602.979999999515712,5778626.600000000558794,12594229.580000000074506
20101215,6817092.400000000372529,5768884.400000000372529,12585976.800000000745058
20101216,6834965.439999999478459,5748650.599999999627471,12583616.039999999105930
20101217,6821560.659999999217689,5756144.600000000558794,12577705.259999999776483
20101220,6855817.319999999366701,5764388.000000000000000,12620205.320000000298023
20101221,6897521.080000000074506,5759891.600000000558794,12657412.679999999701977
20101222,6918372.959999999962747,5771132.600000000558794,12689505.560000000521541
20101223,6885605.719999998807907,5767385.599999999627471,12652991.319999998435378
20101227,6907947.019999999552965,5727667.400000000372529,12635614.419999999925494
20101228,6925820.059999999590218,5727667.400000000372529,12653487.460000000894070
20101229,6921351.799999999813735,5769633.799999999813735,12690985.599999999627471
20101230,6887095.139999999664724,5752397.600000000558794,12639492.740000000223517
20101231,6863264.419999998994172,5752397.600000000558794,12615662.019999999552965
20110103,7012206.419999998994172,5740407.200000000186265,12752613.619999999180436
20110104,7049441.919999998994172,5568794.600000000558794,12618236.519999999552965
20110105,7106039.879999999888241,5595023.599999999627471,12701063.480000000447035
20110106,7101571.619999999180436,5561300.599999999627471,12662872.219999998807907
20110107,7152211.900000000372529,5573291.000000000931323,12725502.900000002235174
20110110,7286259.700000000186265,5512589.600000000558794,12798849.300000000745058
20110111,7269876.080000000074506,5538069.200000000186265,12807945.280000001192093
20110112,7327963.459999999962747,5515587.200000000186265,12843550.660000000149012
20110113,7354773.019999999552965,5445893.000000000000000,12800666.019999999552965
20110114,7414349.819999999366701,5550059.600000000558794,12964409.419999999925494
20110118,7247534.779999999329448,5596522.400000000372529,12844057.179999999701977
20110119,7210299.279999999329448,5646732.200000000186265,12857031.480000000447035
20110120,7079230.319999999366701,5632493.599999999627471,12711723.919999998062849
20110121,6951140.200000000186265,5621252.600000000558794,12572392.800000000745058
20110124,7180510.879999999888241,5648980.399999999441206,12829491.279999999329448
20110125,7263918.400000000372529,5656474.400000000372529,12920392.800000000745058
20110126,7316048.099999999627471,5633243.000000000000000,12949291.099999999627471
20110127,7302643.319999999366701,5571792.200000000186265,12874435.519999999552965
20110128,7150722.479999999515712,5491606.400000000372529,12642328.879999998956919
20110131,7219235.799999999813735,5520833.000000000000000,12740068.800000000745058
20110201,7341368.239999999292195,5505845.000000000000000,12847213.239999998360872
20110202,7326474.039999999105930,5518584.799999999813735,12845058.839999999850988
20110203,7307111.580000000074506,5532823.400000000372529,12839934.980000000447035
20110204,7372646.059999999590218,5549310.200000000186265,12921956.259999999776483
20110207,7487331.400000000372529,5504346.200000000186265,12991677.600000001490116
20110208,7557334.139999999664724,5647481.600000000558794,13204815.740000000223517
20110209,7621379.200000000186265,5690197.400000000372529,13311576.600000001490116
20110210,7543929.359999999403954,5677457.600000000558794,13221386.960000000894070
20110211,7593080.219999998807907,5705934.799999999813735,13299015.019999999552965
20110214,7642231.080000000074506,5713428.799999999813735,13355659.879999998956919
20110215,7657125.279999999329448,5706684.200000000186265,13363809.480000000447035
20110216,7727128.019999999552965,5696942.000000000000000,13424070.019999999552965
20110217,7624358.039999999105930,5693944.400000000372529,13318302.439999999478459
20110218,7459032.419999998994172,5705185.399999999441206,13164217.819999998435378
20110222,7204341.599999999627471,5672961.200000000186265,12877302.800000000745058
20110223,7290727.959999999962747,5634741.799999999813735,12925469.759999999776483
20110224,7295196.219999998807907,5636240.599999999627471,12931436.819999998435378
20110225,7408392.139999999664724,5578536.799999999813735,12986928.939999999478459
20110228,7515630.379999999888241,5671462.400000000372529,13187092.780000001192093
20110301,7432222.859999999403954,5612259.799999999813735,13044482.660000000149012
20110302,7491799.659999999217689,5597271.799999999813735,13089071.459999999031425
20110303,7651167.599999999627471,5713428.799999999813735,13364596.399999998509884
20110304,7660104.119999999180436,5697691.400000000372529,13357795.519999999552965
20110307,7561802.400000000372529,5717175.800000000745058,13278978.200000001117587
20110308,7569249.500000000000000,5660970.800000000745058,13230220.300000000745058
20110309,7499246.759999999776483,5678956.400000000372529,13178203.160000000149012
20110310,7375624.900000000372529,5746402.400000000372529,13122027.300000000745058
20110311,7488820.819999999366701,5750149.400000000372529,13238970.219999998807907
20110314,7523077.479999999515712,5670713.000000000000000,13193790.480000000447035
20110315,7350304.759999999776483,5629496.000000000931323,12979800.760000001639128
20110316,7021142.939999999478459,5499100.399999999441206,12520243.339999999850988
20110317,7120934.080000000074506,5500599.200000000186265,12621533.280000001192093
20110318,7036037.139999999664724,5469873.799999999813735,12505910.939999999478459
20110321,7219235.799999999813735,5527577.600000000558794,12746813.400000000372529
20110322,7259450.139999999664724,5535821.000000000931323,12795271.140000000596046
20110323,7217746.379999999888241,5585281.400000000372529,12803027.780000001192093
20110324,7339878.819999999366701,5615257.400000000372529,12955136.219999998807907
20110325,7479884.299999999813735,5639238.200000000186265,13119122.500000000000000
20110328,7456053.580000000074506,5620503.200000000186265,13076556.780000001192093
20110329,7467968.939999999478459,5648231.000000000931323,13116199.940000001341105
20110330,7417328.659999999217689,5681204.600000000558794,13098533.259999999776483
20110331,7415839.239999999292195,5702187.800000000745058,13118027.039999999105930
